"MonthlyLoanPayment","mgRate","TEDRATE","Adj.Close","AmountRequested","BorrowerRate","EstimatedLoss","category1","category2","category3","category6","category7","IsBorrowerHomeowner","bankcard_utilization","credit_lines_last7_years","current_credit_lines","current_delinquencies","delinquencies_last7_years","delinquencies_over30_days","delinquencies_over60_days","prior_prosper_loans_active","income_range","income_verifiable","total_inquiries","inquiries_last6_months","prior_prosper_loans","revolving_available_percent","total_open_revolving_accounts","revolving_balance","monthly_debt","real_estate_balance","group1","scorex620","scorex650","scorex665","scorex690","scorex702","scorex724","scorex748","scorex778","dti1","dti2","dti3","dti4","default"
4.97390215104003,0.0308,0.35,7.09181695921606,8.29404964010203,0.1799,0.0595,1,0,0,0,0,0,0.04,11,5,0,3,5,1,0,4,1,3,1,0,78,4,8.88419463307227,3.8286413964891,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5.21324955415797,0.0309,0.35,7.03122879885607,8.41183267575841,0.2699,0.112,0,0,0,0,1,0,0.23,10,6,0,0,0,0,0,2,1,2,0,0,77,5,7.44716835960004,5.36129216570943,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
6.01175725037574,0.0308,0.35,7.09181695921606,9.21034037197618,0.2699,0.112,0,0,1,0,0,0,0.53,21,13,0,0,2,0,0,3,0,5,1,0,61,10,9.12063445889169,6.40522845803084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4.98770778945255,0.0308,0.35,7.09181695921606,8.29404964010203,0.1899,0.061,1,0,0,0,0,1,0.49,30,11,0,0,0,0,1,3,0,1,0,1,55,7,9.74858659131817,6.54534966033442,11.2944584615399,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5.54884259460346,0.0308,0.35,7.06198596418031,8.68270762989381,0.3199,0.147,1,0,0,0,0,0,0.82,24,11,2,1,1,3,0,2,1,2,0,0,14,8,8.2482674474469,5.46806014113513,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5.77601010865308,0.0308,0.35,7.06198596418031,8.9226582995244,0.3099,0.13,0,1,0,0,0,1,0.99,45,5,7,37,34,21,1,6,1,8,2,1,19,5,11.1760391426274,7.45124168498768,13.600109456382,0,1,0,0,0,0,0,0,0,1,0,0,0,1
6.01175725037574,0.0308,0.36,7.02958350757986,9.21034037197618,0.2699,0.112,0,0,1,0,0,0,0.51,13,5,0,10,3,2,0,4,1,8,0,0,23,4,9.33229248272693,6.70441435496411,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5.71978704879792,0.0308,0.36,7.02958350757986,8.85366542803745,0.3199,0.147,1,0,0,0,0,1,0.2,34,12,0,22,7,7,0,4,1,7,3,0,81,9,8.92492240117747,6.7719355558396,12.0199478656432,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5.71978704879792,0.0306,0.35,7.03564709630403,8.85366542803745,0.3199,0.147,0,1,0,0,0,0,0,20,2,0,0,19,20,0,3,1,3,3,0,91,2,5.57972982598622,3.25809653802148,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
6.05769694532541,0.0306,0.36,7.06934678280364,9.47270463644367,0.1129,0.026,1,0,0,0,0,1,0.66,20,6,0,0,0,0,1,6,1,1,0,1,28,4,10.5409105843237,6.64378973314767,12.6392534344264,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4.97390215104003,0.0306,0.34,7.05871511719885,8.29404964010203,0.1799,0.0595,1,0,0,0,0,0,0.69,28,16,0,0,3,0,0,4,1,1,0,0,37,13,8.97676762517143,6.80350525760834,12.3210517538538,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5.27796158629096,0.0306,0.35,7.04843858720418,8.41183267575841,0.3199,0.147,1,0,0,0,0,0,0.06,16,5,2,0,3,1,0,2,1,10,8,0,93,4,7.24565506759454,4.11087386417331,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5.66704933159998,0.0306,0.35,7.05652007292977,8.98719682066197,0.1799,0.0595,1,0,0,0,0,0,0.48,9,5,0,0,2,0,0,3,1,1,0,0,52,5,9.99415058743337,6.72142570079064,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
6.09510358186747,0.0316,0.42,7.15858400732992,9.47270463644367,0.139,0.038,0,1,0,0,0,1,0.57,13,4,0,0,0,0,0,3,1,0,0,0,43,3,8.97702021421041,5.25227342804663,12.037547479357,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5.97197587052412,0.0309,0.35,7.03122879885607,9.21034037197618,0.2399,0.1,0,1,0,0,0,1,0.89,13,5,2,7,14,17,1,4,1,6,3,2,60,4,8.37999795223839,6.12249280951439,11.8687170188348,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5.19705953447381,0.0313,0.38,7.05225377831356,8.51719319141624,0.1799,0.0595,0,1,0,0,0,0,0.37,11,6,0,0,0,0,0,3,1,5,0,0,62,5,8.61866616034687,5.27811465923052,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5.1602040644184,0.0309,0.38,7.04231242072111,8.29404964010203,0.3199,0.165,1,0,0,0,0,1,0.78,21,9,0,0,0,0,0,3,0,1,1,0,35,5,9.94496533198244,7.03702761468628,11.5551800328671,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6.01175725037574,0.0309,0.38,7.04231242072111,9.21034037197618,0.2699,0.112,0,1,0,0,0,0,0.41,10,5,0,4,6,2,0,4,1,3,1,0,58,5,6.66568371778241,6.24027584517077,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6.30948181935584,0.0309,0.38,7.04231242072111,9.61580548008435,0.1899,0.061,1,0,0,0,0,0,0.27,6,5,0,0,0,0,1,4,0,2,0,1,72,1,7.31654817718298,5.20948615284142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5.38330169045303,0.0309,0.38,7.06045058970193,8.51719319141624,0.3199,0.147,0,1,0,0,0,0,0,5,1,0,0,0,0,0,2,1,1,1,0,100,1,0,3.04452243772342,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4.79463285093341,0.0313,0.38,7.08580942247298,8.00636756765025,0.2599,0.112,1,0,0,0,0,1,0.73,25,9,0,0,7,6,0,3,1,4,1,0,18,4,7.7591874385078,6.39692965521615,11.8771796140324,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6.35130447718987,0.0313,0.38,7.08635327776374,9.61580548008435,0.2205,0.085,1,0,0,0,0,1,0.85,59,20,1,0,0,0,1,6,1,4,2,1,25,11,11.4674782070583,8.47512041499433,11.7082784098629,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5.30544192649033,0.0313,0.38,7.08635327776374,8.51719319141624,0.2599,0.112,0,1,0,0,0,1,0.89,48,19,0,0,6,0,0,2,1,4,0,0,44,16,9.82374063444587,6.46146817635372,11.8946441793484,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4.59874961818517,0.0313,0.38,7.09610032475365,7.86326672400957,0.2205,0.085,0,0,0,0,1,1,0.93,17,7,0,20,81,23,0,4,1,9,6,1,0,4,8.56197533418813,6.32793678372919,12.4483990242612,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5.99525734534668,0.0313,0.38,7.09610032475365,9.21034037197618,0.2574,0.105,0,0,0,1,0,0,1.02,17,3,0,0,7,0,1,3,0,4,1,1,56,4,8.46168048148598,6.49526555593701,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4.46705688385846,0.0313,0.38,7.09610032475365,7.60090245954208,0.3199,0.165,0,0,0,0,1,0,0.5,16,11,0,0,1,0,0,5,0,4,2,0,56,7,8.84735987547417,7.32184971378836,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5.37934420519041,0.0313,0.38,7.09610032475365,8.69951474821019,0.1799,0.0595,1,0,0,0,0,0,0.69,23,13,0,0,0,0,0,6,1,1,0,0,36,11,11.0498895050401,7.29844510150815,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5.37694368700323,0.0313,0.38,7.09312222220923,8.51719319141624,0.3149,0.147,0,0,0,0,1,1,1.02,10,5,0,0,0,0,0,3,1,2,1,0,23,4,8.0481491016652,4.84418708645859,11.8579113573566,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5.78379441262559,0.032,0.38,7.11035317111634,8.9226582995244,0.316,0.149,1,0,0,0,0,0,1.1,24,8,0,0,3,0,1,4,0,12,2,2,29,5,8.75115798136203,6.88141130364254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.78240879511139,0.032,0.38,7.11035317111634,8.9226582995244,0.3149,0.147,1,0,0,0,0,0,0.01,33,3,0,19,9,7,0,3,0,5,4,0,99,2,1.6094379124341,5.52545293913178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4.46210780314625,0.032,0.37,7.09079323326878,7.60090245954208,0.316,0.149,1,0,0,0,0,1,1.02,26,7,1,2,17,6,1,3,1,5,1,1,64,4,7.33498187887181,6.08449941307517,9.7313341246578,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5.89321755910093,0.032,0.37,7.09079323326878,9.10497985631836,0.2599,0.112,0,0,1,0,0,0,0.31,52,18,0,0,0,0,0,2,1,4,2,0,71,18,10.9853435690528,7.77485576666552,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
5.37694368700323,0.0309,0.46,7.10342896881801,8.51719319141624,0.3149,0.147,0,0,1,0,0,0,0.91,18,13,0,0,0,0,0,3,0,1,1,0,17,14,10.3924969230212,6.73696695800186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5.1602040644184,0.032,0.37,7.09079323326878,8.29404964010203,0.3199,0.165,1,0,0,0,0,1,0.8,20,7,0,0,0,0,0,5,1,12,5,0,31,4,10.4986910887659,7.20117088328168,12.3002913207692,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5.09943950743837,0.032,0.37,7.09079323326878,8.51719319141624,0.111,0.02,0,1,0,0,0,1,0.49,25,11,0,0,0,0,1,4,1,1,0,1,61,5,9.74455043597491,7.24992553671799,11.8743620542606,0,0,0,0,0,0,0,1,0,0,0,1,0,1
5.2000427972797,0.032,0.39,7.10282030426517,8.41183267575841,0.2599,0.112,0,1,0,0,0,0,0.85,5,4,0,3,1,1,0,3,1,2,0,0,12,3,6.67329796776765,5.92692602597041,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5.78240879511139,0.032,0.37,7.11100628303749,8.9226582995244,0.3149,0.147,1,0,0,0,0,1,0.66,40,16,0,0,6,0,0,6,1,38,14,0,23,10,11.3307798926901,8.0861025356691,13.9429596156351,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5.55925754055681,0.032,0.38,7.09827646425169,8.69951474821019,0.3149,0.147,1,0,0,0,0,0,0.57,31,7,0,25,10,5,0,3,1,2,1,0,61,4,6.83840520084734,6.75110146893676,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6.1296382724121,0.032,0.38,7.09827646425169,9.61580548008435,0.1799,0.0595,1,0,0,0,0,1,0.52,25,16,0,0,0,0,0,4,1,3,0,0,48,9,10.6550923026676,8.07090608878782,11.5138650234469,0,0,0,0,0,0,1,0,0,0,0,0,1,1
6.40777067839402,0.032,0.37,7.11100628303749,9.82552601106642,0.111,0.02,1,0,0,0,0,0,0.65,47,13,0,0,1,1,1,4,1,0,0,1,35,10,11.0582123378931,7.00760061395185,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
5.9985642842232,0.032,0.38,7.09827646425169,9.21034037197618,0.2599,0.112,1,0,0,0,0,0,0.91,45,10,0,23,25,12,0,6,1,7,4,0,8,4,10.6279880407541,7.53369370984863,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5.07897906607481,0.032,0.38,7.09827646425169,8.29404964010203,0.2574,0.105,0,0,0,0,1,0,0.9,28,10,0,0,3,0,1,4,1,6,2,1,18,6,9.54745525919611,6.82871207164168,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5.1602040644184,0.032,0.39,7.10282030426517,8.29404964010203,0.3199,0.165,0,0,1,0,0,1,0,28,9,0,0,2,0,0,5,1,19,5,0,100,4,5.73009978297357,7.01301578963963,12.1429091785721,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5.9985642842232,0.032,0.39,7.10282030426517,9.21034037197618,0.2599,0.112,0,0,0,0,1,0,0.28,19,15,0,0,0,0,0,2,1,4,0,0,74,12,8.91368482472529,6.79794041297493,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
5.1602040644184,0.0315,0.4,7.12145437146835,8.29404964010203,0.3199,0.165,0,0,0,0,1,0,0.09,5,1,2,0,0,0,0,3,0,0,0,0,90,1,3.40119738166216,3.25809653802148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5.99525734534668,0.0315,0.4,7.1342451778248,9.21034037197618,0.2574,0.105,1,0,0,0,0,1,0.97,27,11,0,0,2,0,0,4,1,0,0,1,13,10,9.65726726989194,6.7696419768525,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
5.55925754055681,0.0315,0.4,7.1342451778248,8.69951474821019,0.3149,0.147,0,0,1,0,0,1,0.63,29,6,0,1,0,1,0,6,0,4,2,0,36,3,9.66827141998765,7.37525577800975,11.2434368827104,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5.99525734534668,0.0315,0.4,7.1342451778248,9.21034037197618,0.2574,0.105,1,0,0,0,0,0,0.66,40,7,0,8,17,7,1,4,1,7,2,2,81,9,8.2409125416889,6.83625927727707,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5.15381169043831,0.0315,0.4,7.1342451778248,8.29404964010203,0.3149,0.147,0,0,0,0,1,0,0.04,6,1,0,0,0,0,0,2,1,2,1,0,95,1,6.45362499889269,2.77258872223978,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5.55925754055681,0.0315,0.41,7.11399683208918,8.69951474821019,0.3149,0.147,0,0,0,0,1,1,0,29,3,3,18,3,2,0,3,1,3,1,0,100,1,9.31325790598287,5.37989735354046,11.3241229520766,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5.48442341975968,0.0315,0.4,7.1342451778248,8.69951474821019,0.2574,0.105,1,0,0,0,0,1,0.45,23,10,2,0,5,3,1,4,1,7,3,1,77,9,9.13335133044805,6.86380339145295,11.8104563779767,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5.1602040644184,0.0315,0.4,7.12447826249342,8.29404964010203,0.3199,0.165,0,0,1,0,0,1,0.8,34,7,0,0,0,0,0,6,0,5,2,0,22,4,9.84628207876535,6.58479139238572,14.173917600953,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5.1602040644184,0.0315,0.4,7.12447826249342,8.29404964010203,0.3199,0.165,1,0,0,0,0,0,0.12,4,3,0,1,1,1,0,3,0,8,1,0,87,2,4.59511985013459,6.06145691892802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5.1602040644184,0.0315,0.41,7.11399683208918,8.29404964010203,0.3199,0.165,0,1,0,0,0,0,0.25,32,13,0,2,18,3,0,6,0,14,4,0,64,6,8.36846113761584,5.38449506278909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4.46705688385846,0.0315,0.4,7.12447826249342,7.60090245954208,0.3199,0.165,1,0,0,0,0,1,0.97,53,17,0,0,10,2,0,3,1,3,1,0,50,14,9.42851158166383,7.16549347506085,12.0014809396105,0,0,0,0,0,1,0,0,0,0,0,0,1,1
5.1602040644184,0.0315,0.4,7.12447826249342,8.29404964010203,0.3199,0.165,0,0,0,0,1,0,0,2,1,0,0,0,0,0,3,1,6,4,0,100,1,0,4.00733318523247,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5.99525734534668,0.0315,0.41,7.15819485380144,9.21034037197618,0.2574,0.105,1,0,0,0,0,0,0.46,27,19,0,0,0,0,1,3,1,5,2,1,60,14,9.37670190919141,6.99484998583307,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4.60896298422679,0.0316,0.42,7.12117169392544,7.82404601085629,0.2574,0.105,0,0,0,0,1,0,0.41,12,10,0,0,0,0,0,2,1,1,0,1,51,10,9.60615910303254,6.57228254269401,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
5.55925754055681,0.0311,0.43,7.13975549004191,8.69951474821019,0.3149,0.147,0,0,1,0,0,1,0.4,30,16,0,6,6,1,0,4,1,8,4,0,50,14,10.2060336066365,7.23417717974985,11.4354070685405,0,0,0,0,0,1,0,0,0,0,0,1,0,1
5.78240879511139,0.0316,0.42,7.15858400732992,8.9226582995244,0.3149,0.147,0,0,0,1,0,0,0.31,5,4,0,0,0,0,0,3,0,2,1,0,72,4,7.56992765524265,4.61512051684126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5.64190707093811,0.0316,0.42,7.13353539071426,8.85366542803745,0.2599,0.112,1,0,0,0,0,1,0.41,28,3,1,15,6,7,0,5,1,12,4,0,58,3,6.94889722231331,4.58496747867057,12.425934819008,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5.78379441262559,0.0316,0.42,7.13353539071426,8.9226582995244,0.316,0.149,1,0,0,0,0,0,0.93,45,16,0,0,0,0,1,4,1,10,3,1,29,11,10.055607600597,7.31588350450979,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
5.83603805377667,0.0316,0.42,7.12117169392544,9.04782144247841,0.2599,0.112,1,0,0,0,0,1,0.24,31,6,1,4,8,4,0,4,0,1,0,0,75,6,9.28572609888207,5.72358510195238,12.0509790212705,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5.1602040644184,0.0316,0.43,7.13977930113253,8.29404964010203,0.3199,0.165,1,0,0,0,0,1,0.96,35,13,0,0,0,0,0,4,1,1,1,0,15,7,10.0559940242509,7.94944442025063,11.0706303836113,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5.64190707093811,0.0311,0.43,7.13347948154963,8.85366542803745,0.2599,0.112,0,0,1,0,0,0,0.49,24,8,0,0,6,3,0,1,0,2,0,0,51,7,9.68707132197135,5.76205138278018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.78240879511139,0.0311,0.43,7.13975549004191,8.9226582995244,0.3149,0.147,0,0,0,1,0,0,0.2,10,9,0,0,0,0,0,5,1,11,7,0,50,8,9.83862898018763,5.2257466737132,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5.53160924891406,0.0311,0.43,7.13975549004191,8.9226582995244,0.3149,0.147,1,0,0,0,0,1,0.79,14,6,0,0,0,0,0,3,1,4,2,0,20,4,9.04723303410603,6.10924758276437,11.1387845901041,0,0,0,1,0,0,0,0,0,0,0,1,0,1
4.46060673479674,0.0311,0.43,7.13975549004191,7.60090245954208,0.3149,0.147,0,0,0,0,1,0,0.83,10,9,0,0,0,0,0,2,1,4,0,0,46,7,8.42310226801664,6.19440539110467,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5.9985642842232,0.0311,0.43,7.15142280049942,9.21034037197618,0.2599,0.112,1,0,0,0,0,1,0.47,27,18,0,0,0,0,0,3,1,9,0,0,51,14,9.08045945112166,6.55250788703459,11.4747561988527,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5.99525734534668,0.0311,0.43,7.15142280049942,9.21034037197618,0.2574,0.105,1,0,0,0,0,0,0.9,12,9,0,0,0,0,1,3,1,3,1,3,7,4,8.68761084370737,6.8501261661455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5.07897906607481,0.0309,0.44,7.14191787778918,8.29404964010203,0.2574,0.105,0,0,0,0,1,1,0.61,30,9,0,12,5,5,1,3,1,6,1,1,67,5,8.48632152774915,6.59850902861452,12.277509195468,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5.10582425443259,0.0306,0.56,7.12586214426174,8.51719319141624,0.1154,0.038,0,0,0,0,1,1,0.38,15,7,0,0,0,0,0,3,1,2,0,0,62,5,9.71214543252109,6.8134445995109,12.0146275959582,0,0,0,0,0,0,0,0,1,0,0,1,0,1
5.1602040644184,0.0311,0.44,7.12262465431841,8.29404964010203,0.3199,0.165,1,0,0,0,0,1,0.69,34,19,0,0,0,0,0,3,1,5,2,0,47,10,9.90941992118924,7.68799716639302,11.8956745058347,0,0,0,0,0,1,0,0,0,0,0,0,1,1
5.83273255574711,0.0311,0.44,7.12262465431841,9.04782144247841,0.2574,0.105,1,0,0,0,0,0,0.45,12,5,0,6,3,4,1,2,0,3,1,1,55,3,8.53346016388011,6.41673228251233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5.9985642842232,0.0309,0.44,7.14191787778918,9.21034037197618,0.2599,0.112,1,0,0,0,0,1,0.33,34,17,0,0,1,2,0,3,1,2,0,0,66,13,9.69078925908346,7.27724772663148,11.9052107664107,0,0,0,0,0,0,0,1,0,0,0,0,1,1
5.78379441262559,0.0309,0.46,7.13712743937429,8.9226582995244,0.316,0.149,1,0,0,0,0,0,0.99,31,13,0,0,3,0,1,4,1,6,1,1,8,7,9.40566041455579,6.64248680136726,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5.15381169043831,0.0309,0.45,7.13232184053685,8.29404964010203,0.3149,0.147,0,0,0,0,1,0,0.53,31,9,2,7,2,2,0,3,1,1,0,0,66,9,10.444211726648,7.16162200293919,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
5.37449106077088,0.0309,0.46,7.10342896881801,8.69951474821019,0.1764,0.0595,0,0,0,0,1,1,0.45,18,8,1,15,11,4,0,3,1,1,0,0,54,3,8.13388088794921,5.85507192220243,13.0001030837701,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5.78379441262559,0.0309,0.46,7.12037164056408,8.9226582995244,0.316,0.149,0,0,1,0,0,0,0.93,43,17,1,0,0,0,0,3,0,3,1,1,13,12,10.261406722105,7.12689080889881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5.77715684445617,0.0309,0.48,7.10303421189057,8.9226582995244,0.3108,0.147,1,0,0,0,0,0,0,9,7,0,0,0,0,0,3,1,5,3,0,48,5,9.00257792270028,4.91265488573605,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5.99036394166395,0.0309,0.48,7.10303421189057,9.21034037197618,0.2537,0.105,1,0,0,0,0,0,0.38,42,11,0,0,1,0,1,3,1,7,4,1,62,3,7.81802793853073,6.77308037565554,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
5.39571627253517,0.0309,0.48,7.0842096407333,8.61250337122056,0.2561,0.112,0,0,0,0,1,1,0.79,13,4,0,0,8,1,0,4,1,5,1,0,9,2,9.30755782269154,6.19031540585315,11.5738229907215,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5.99036394166395,0.0309,0.48,7.08006020221661,9.21034037197618,0.2537,0.105,1,0,0,0,0,0,0.79,21,11,1,0,0,0,1,5,0,7,1,2,53,7,9.25186611880468,7.434847875212,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5.15738724211383,0.0309,0.48,7.08006020221661,8.29404964010203,0.3177,0.165,0,0,0,0,1,0,0.59,25,16,0,0,2,1,0,2,1,4,3,0,40,8,8.40200678160712,5.77765232322266,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5.56275640026942,0.0309,0.48,7.08006020221661,8.77955745588373,0.2561,0.112,1,0,0,0,0,1,0.94,12,4,0,0,7,3,0,3,1,1,1,0,5,2,11.2646179399925,6.08677472691231,11.5446663507543,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4.48503438474811,0.0309,0.49,7.05771723175683,7.82404601085629,0.1664,0.0595,1,0,0,0,0,1,0.68,19,7,0,2,3,1,0,3,1,5,0,0,33,4,8.05261481881557,5.91350300563827,11.3602869745414,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5.17823794621749,0.0312,0.5,7.05502811255757,8.51719319141624,0.1664,0.0595,1,0,0,0,0,0,0.59,7,1,0,0,0,0,0,3,1,0,0,0,40,1,7.67925142595306,3.76120011569356,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5.99353739726891,0.0312,0.5,7.05502811255757,9.21034037197618,0.2561,0.112,1,0,0,0,0,0,0.4,34,9,0,0,1,0,0,5,1,10,5,0,57,6,9.87729756944589,6.67203294546107,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5.15738724211383,0.0312,0.5,7.05502811255757,8.29404964010203,0.3177,0.165,0,0,0,0,1,0,0,17,6,0,1,19,5,0,3,1,2,2,0,0,1,8.30992298925832,4.94875989037817,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4.86275381061584,0.0312,0.49,7.08384919169311,8.00636756765025,0.3123,0.149,1,0,0,0,0,0,0.86,29,5,13,48,30,22,0,3,0,10,3,1,28,3,10.8272900006941,5.8805329864007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.77907545869163,0.0312,0.49,7.08384919169311,8.9226582995244,0.3123,0.149,0,0,1,0,0,0,0.05,18,12,0,31,4,3,1,3,1,19,11,1,92,5,8.7528975247753,6.97166860472579,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
5.17218708940382,0.031,0.56,7.15231588625002,8.51719319141624,0.1621,0.0595,0,0,0,1,0,0,0.06,24,5,0,0,0,0,0,3,1,1,1,0,92,4,7.05444965813294,5.04985600724954,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5.77907545869163,0.0312,0.49,7.08384919169311,8.9226582995244,0.3123,0.149,0,0,1,0,0,1,0.48,43,20,0,0,0,0,1,5,0,12,7,1,52,14,12.775720797729,7.42714413340862,13.2301176257966,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.15738724211383,0.0312,0.52,7.12846383690473,8.29404964010203,0.3177,0.165,0,0,0,0,1,1,0.57,40,17,0,0,0,0,0,5,1,3,1,0,34,10,9.77502898563232,7.76302130901852,11.9044403867917,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5.35285289919605,0.0312,0.52,7.12655336723282,8.69951474821019,0.1609,0.052,1,0,0,0,0,0,0.17,24,2,0,19,7,6,1,3,1,4,2,1,98,3,5.4249500174814,3.25809653802148,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5.61272656592747,0.0312,0.52,7.12655336723282,8.88183630500415,0.2171,0.085,1,0,0,0,0,0,0.72,33,14,0,0,0,0,0,4,1,6,1,1,65,4,9.91921325299761,7.01031186730723,11.0399895407466,0,0,0,0,0,0,1,0,0,0,0,1,0,1
5.17823794621749,0.0313,0.52,7.13654681515919,8.51719319141624,0.1664,0.0595,1,0,0,0,0,1,0.98,29,7,0,6,12,8,0,6,1,3,0,0,3,5,10.0189122539515,6.92657703322272,12.5515400186206,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5.63368184697671,0.0312,0.52,7.12655336723282,8.85366542803745,0.2537,0.105,1,0,0,0,0,1,0.66,37,14,0,0,0,0,1,4,1,16,4,1,50,10,10.829035305673,7.61579107203583,12.2433058078892,0,0,0,1,0,0,0,0,0,0,0,0,1,1
5.15738724211383,0.0313,0.52,7.13966827407774,8.29404964010203,0.3177,0.165,0,1,0,0,0,0,0,23,5,0,55,14,12,0,3,1,10,0,0,77,4,4.02535169073515,6.07304453410041,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4.38414938005486,0.0313,0.51,7.12631235166484,7.60090245954208,0.2561,0.112,0,0,0,0,1,1,0.62,30,18,0,0,1,3,0,6,1,8,2,0,61,12,8.95841146923022,7.47986413116503,12.0488104633295,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5.15097677864933,0.0309,0.54,7.11129184754053,8.29404964010203,0.3127,0.165,1,0,0,0,0,1,1.02,25,11,0,0,14,1,0,3,1,4,0,0,81,8,7.84031298332016,6.05208916892442,13.0646071378434,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5.64823452802339,0.0313,0.52,7.13654681515919,8.98719682066197,0.1664,0.0595,0,0,0,1,0,1,0.42,29,11,2,7,2,7,0,4,1,2,0,0,72,10,8.43272403478979,6.39692965521615,11.446229952532,0,0,0,0,0,0,1,0,0,0,1,0,0,1
